"url","name","region","id","description","rating","cleanliness","accuracy","check_in","communication","guestSatisfaction","location","value","reviewCount","priceQualifier","cleaningFee","serviceFee","price","latitude","longitude"
"https://www.airbnb.com/rooms/39183139?search_mode=regular_search&adults=1&category_tag=Tag%3A8525&check_in=2025-03-11&check_out=2025-03-16&children=0&infants=0&pets=0&photo_id=983228772&source_impression_id=p3_1741363948_P3pmTSuY2XDWTxjT&previous_page_section_name=1000","Cosy Place","","39183139","Comfortable 1 ensuite guest bedroom in Belvedere close to Bulawayo Road and 5min drive from Harare CBD.Well suited for solo travellers or couples.Access to fully equipped kitchen.Wifi and Backup Solar available.The spaceComfortable home away from home in a quiet and secure neighbourhood. Suitable for solo travellers or couples.Guest accessGuests may use the lounge, dining area, kitchen and the sitting area outside.During your stayI will drop by occasionally but am always available on my mobile. There is a caretaker resident on the premises always ready to assist.Other things to noteAirport pickup is available on request.Housekeeping is done everyday.Laundry services available for an additional fee.","4.75","4.9","4.9","4.9","5.0",4.75,"4.9","4.9",8,"$26","$10","$22","$162",-17.8311,31.0225
"https://www.airbnb.com/rooms/1278073569970021714?search_mode=regular_search&adults=1&check_in=2025-03-08&check_out=2025-03-13&children=0&infants=0&pets=0&source_impression_id=p3_1741363949_P3BhqT6dHwQaoRs-&previous_page_section_name=1000","Cosy 2 bedroom home","Harare, Harare Province, Zimbabwe","1278073569970021714","Clean 2 bedroom home with solar and borehole water . 5min drive away from the shops with a cartaker avaible to asist your every need","4.75","4.8","4.8","4.6","4.9",4.75,"4.8","4.9",8,"$30","","$24","$174",-17.869171557814973,30.945558610982367
"https://www.airbnb.com/rooms/1371003323595453969?search_mode=regular_search&adults=1&check_in=2025-03-07&check_out=2025-03-12&children=0&infants=0&pets=0&source_impression_id=p3_1741363949_P3GMDYzBGeLbpFuW&previous_page_section_name=1000","villa share vims","Norton, Mashonaland West Province, Zimbabwe","1371003323595453969","Bring the whole family to this great place with lots of room for fun.","New","","","","","","","","","$80, originally $100","","$63","$463",-17.905,30.6589
"https://www.airbnb.com/rooms/30840218?search_mode=regular_search&adults=1&category_tag=Tag%3A5635&check_in=2025-03-07&check_out=2025-03-12&children=0&infants=0&pets=0&photo_id=974090385&source_impression_id=p3_1741363949_P3-3PfLfLn08zjss&previous_page_section_name=1000","Shockwave Home Near Batonka Lodge (Room 2)","","30840218","Located about 1.2kms from Vic Falls central business district & just less than 100m away from Batonka Lodge. If driving take Reynard Rd & turn at Batonka Lodge & follow the Rd which curves right & you will see us @ 1048 Aerodrome SuburbThe house is a fully furnished home to everyone who wishes to join us in the quiet residential suburb of Victoria Falls. Our room has a Queen Size bed with air conditioned & equipped with all basic amenities. There is 24hr access to very fast fibre WiFiThe spaceIts a nice and very clean place with your private bath room, air condition, coffee table, wall charging plugs, TV with local channels, small fridge and what's very important its your privacy.During your stayThis will depend on the guest as some will be tied and i would like to give them space but for those who are will socialize with us our hand open.Other things to noteIMPORTANT:We have made an effort to supplement the electricity with a Batteries while we have also installed a WATER RESERVOR to curb water shortages challenges.We have very fast wifi internet connect as we upgraded to fibre connection and also we made an effort to supplement the electricity with a solar system while we have also installed a WATER RESERVOR to curb water challenges.• Please turn off AC when leaving the room• Do not turn on the AC when running backup battery please a small desk fan• In case there is no hot water or pressure in your showers, let us know so that we turn the pressure on for those minutes you will be using it• We have mineral water in your fridge for sale at:• USD $.50 per bottle mineral water• USD $2 Zambezi beers• USD $1 Soft drinks• Request Wi-Fi password from the numbers below or you will get it after your booking confirmation.• In case of emergency kindly contact us on the numbers below:","4.73","4.9","4.8","4.8","4.8",4.73,"4.5","4.7",112,"$45","","$35","$260",-17.92935,25.82712
"https://www.airbnb.com/rooms/29326807?search_mode=regular_search&adults=1&category_tag=Tag%3A5635&check_in=2025-03-09&check_out=2025-03-14&children=0&infants=0&pets=0&photo_id=816055175&source_impression_id=p3_1741363949_P3wFLJCgw0r8T-n-&previous_page_section_name=1000","Martha's Place","Mutare, Manicaland Province, Zimbabwe","29326807","Surrounded by a beautiful mountain range, we offer 1 bedroom for tranquil relaxation. Close proximity to town (3.5km), with taxis and local public transport (kombis) easily available, makes Martha's place an ideal home away from home. We are central to Manicaland's tourist attractions such as Vumba Mountains, Nyanga National park and Cecil Kopje Park.Guest accessGuests are free to use the lounge and the kitchen. Parking space is available on the premise. Guests are free to relax outside in the beautiful garden.Other things to noteMeals can be provided for a fee upon request. If you are more than 2 guests, you can also book at ""Martha's Place Bedroom 2"" on Airbnb.","4.65","4.7","4.7","4.8","4.8",4.65,"5.0","4.7",20,"$20","","$16","$116",-18.95692,32.65125
"https://www.airbnb.com/rooms/1370409949181634607?search_mode=regular_search&adults=1&category_tag=Tag%3A8525&check_in=2025-03-23&check_out=2025-03-28&children=0&infants=0&pets=0&photo_id=2101833767&source_impression_id=p3_1741363949_P35oX7B0jHTXEnHv&previous_page_section_name=1000","Luxury Loft in Harare","Harare, Harare Province, Zimbabwe","1370409949181634607","This unique place has a style all its own. Located in a secure, gated compound less than a two-minute drive from the prestigious Sam Levy’s mall and 10 minutes from the city centre, this two-bedroomed, fully equipped loft with a dual access balcony is ideal for both the business and leisure traveler. Free parking onsite, in-unit washing machine and 24/7 availability of utilities brings convenience to a new level. Free WiFi and DSTV are included. Try us and you won’t regret it!","New","","","","","","","","","$50, originally $62","","$39","$287",-17.761732314018346,31.075191062462046
"https://www.airbnb.com/rooms/1369415269162014885?search_mode=regular_search&adults=1&category_tag=Tag%3A5635&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&photo_id=2100800476&source_impression_id=p3_1741363949_P3EXPFcozcsfPeyF&previous_page_section_name=1000","Mpande - The Roots","Bulawayo, Bulawayo Province, Zimbabwe","1369415269162014885","Kick back and relax in this spacious and serene space.A newly renovated Home Away from Home with entire access to the house. Situated in a quiet neighbourhood in North End. Close to the Airport, Shops, Restaurants and Attractions.Property has 4 bedrooms, a large lounge, dining room, large kitchen/utility room, a quiet room leading to the patio and 1 bathroom with a shower and a separate toilet.The Property has electricity (backup generator), water supply and a gas geyser. Onsite Parking.Guest accessAccess to the entire house","New","","","","","","","","","$124","","$97","$717",-20.12699574220269,28.595949898040345
"https://www.airbnb.com/rooms/1302225314162411505?search_mode=regular_search&adults=1&check_in=2025-03-07&check_out=2025-03-12&children=0&infants=0&pets=0&source_impression_id=p3_1741363949_P3Q7k0tFBZwPbTYo&previous_page_section_name=1000","Mondo Gardens guest room","Harare, Harare Province, Zimbabwe","1302225314162411505","""Nestled in serenity, Mondo Gardens is a beautiful guest house in Glenlorne, Harare. Our cozy place features a garden view, comfortable Queen-sized bed, and courtyard. Enjoy peaceful stays, accessibility to shopping, and nearby Sam Levy's Village and Highland Park mall. Relax in our urban oasis.""The spaceThe cottage has an open floor plan with both a view of the garden and the cozy courtyard. The cabin is at your disposal with your own entrance and parking space. The kitchen is fully equipped including gas stove with extraction fan, fridge and microwave oven along with plenty of counter space and essentials for cooking, so you can both prepare lighter meals or cook a full meal. Meals can either be had just outside in the courtyard or in the small eating area in the kitchen. Along with a comfortable Queen size bed there are interior design details that will make you feel at home and wardrobes with ample room for clothes. From the kitchen and bed, you are also able to enjoy the wall mounted television with access to unlimited online entertainment. The combined bathroom and toilet include shower with hot and cold water as well as complementary shower gel and shampoo in addition to towels for use during your stay.Guest accessFrom the cottage take a few steps out to enjoy the comfortable courtyard where you can relax in the afternoons or take a walk in the garden and feel the peace in this urban oasis.","","","","","","","","",1,"$31, originally $40","","$24","$180",-17.74994394053043,31.13917568651893
"https://www.airbnb.com/rooms/1328056845056117071?search_mode=regular_search&adults=1&category_tag=Tag%3A8525&check_in=2025-03-08&check_out=2025-03-13&children=0&infants=0&pets=0&photo_id=2062414952&source_impression_id=p3_1741363949_P3KP0s7DRYZNedgH&previous_page_section_name=1000","Little Swallow Room","Harare, Harare Province, Zimbabwe","1328056845056117071","Escape to this charming, one-of-a-kind haven in the heart of Harare. Nestled in a quiet and serene neighborhood, our property is just a stone's throw away from a large supermarket and only 20 minutes from the airport.Experience the perfect blend of convenience and tranquility, making it an ideal spot for online work or relaxation. We invite you to enjoy a peaceful environment that feels like home.During your stayThere is a housekeeper available at all times","New","","","","","","","",2,"$30","","$24","$174",-17.83196,31.07866
"https://www.airbnb.com/rooms/756458754945854074?search_mode=regular_search&adults=1&category_tag=Tag%3A8522&check_in=2025-03-09&check_out=2025-03-14&children=0&infants=0&pets=0&photo_id=1539377727&source_impression_id=p3_1741363949_P3yrfvc2s_4DUF2M&previous_page_section_name=1000","Kayse Binga Lakeshore House","Binga, Matabeleland North Province, Zimbabwe","756458754945854074","Relaxing Lakeside Retreat at Kayse Binga LakeshoreThe spaceRelax with the whole family at this peaceful lakeside house, located by Lake Kariba. Our home is ideally situated near the Tonga Museum, Crocodile Farm, and Natural Hot Springs, offering plenty of activities and exploration opportunities.Enjoy outdoor adventures like fishing, boat cruises, or take a village tour to connect with the local community, explore traditional crafts, and shop for authentic handmade goods.After a day of excitement, take a refreshing dip in our swimming pool. Kayse Binga Lakeshore is perfect for both relaxation and family fun, with spacious accommodations that include four comfortable bedrooms, each facing the pool, garden, and lake. With 3.5 baths, there’s plenty of room for everyone to enjoy convenience and comfort.The open-plan living and dining areas create a warm and inviting atmosphere for quality time with loved ones. Enjoy the outdoors with a swim in the pool or a barbecue. Stay connected with our provided Wi-Fi, ensuring you can share all your unforgettable moments.Whether you’re unwinding indoors or soaking in the stunning outdoor spaces, this property is the perfect spot for an unforgettable getaway.Looking forward to hosting you!","4.9","4.5","4.8","4.5","4.8",4.9,"5.0","4.9",20,"$100, originally $122","$15","$81","$596",-17.6182,27.33721
"https://www.airbnb.com/rooms/1288844967599033736?search_mode=regular_search&adults=1&category_tag=Tag%3A8102&check_in=2025-03-11&check_out=2025-03-16&children=0&infants=0&pets=0&photo_id=2050170892&source_impression_id=p3_1741363949_P3EghA4wE_b3RxR-&previous_page_section_name=1000","Luxurious MesseLuxe Apt VicFalls","Victoria Falls, Matabeleland North Province, Zimbabwe","1288844967599033736","The perfect blend of modern luxury and ultimate comfort. Nestled in the breathtaking town of Victoria Falls, this spacious retreat is thoughtfully designed to make your stay truly unforgettable.Enjoy the convenience of uncapped high-speed WiFi, allowing you to stay connected whether you’re working remotely or sharing your adventure with loved ones. The apartment features state-of-the-art appliances, plush furnishings, and an array of luxury amenities for your comfort.","5.0","4.8","5.0","5.0","5.0",5,"5.0","5.0",5,"$118","$25","","$615",-17.9347,25.8159
"https://www.airbnb.com/rooms/1359688327717096884?search_mode=regular_search&adults=1&category_tag=Tag%3A5635&check_in=2025-03-07&check_out=2025-03-12&children=0&infants=0&pets=0&photo_id=2100932852&source_impression_id=p3_1741363949_P3iKmI_uBjgG7DLd&previous_page_section_name=1000","Flo's Yard","","1359688327717096884","Forget your worries in this spacious and serene space.Your home away from home! Live-in Host.Solar back-up power and full borehole water supply filtered and passed through all the taps in the house for toilet for flushing.Liberty of parking in the covered 2 carport garage or the gated 2 carport garage.Complimentary condiments for your stay (tea, coffee, sugar, dishwashing products). Complimentary bottled water, freshly laundered towels and rubbish bins in rooms.WiFi available.","New","","","","","","","","","$58, originally $73","$8","$47","$346",-20.160107316970077,28.613503277081264
"https://www.airbnb.com/rooms/917182299028084677?search_mode=regular_search&adults=1&category_tag=Tag%3A5635&check_in=2025-03-07&check_out=2025-03-12&children=0&infants=0&pets=0&photo_id=2035315225&source_impression_id=p3_1741363949_P3RARM5601OC2rkS&previous_page_section_name=1000","The Travellers’ Haven Studio 5","Harare, Harare Province, Zimbabwe","917182299028084677","You’ll love all the attention to detail in this stylish place.","New","","","","","","","","","$52, originally $65","","$41","$303",-17.735996440724424,31.128819130363947
"https://www.airbnb.com/rooms/24976705?search_mode=regular_search&adults=1&category_tag=Tag%3A8102&check_in=2025-03-08&check_out=2025-03-13&children=0&infants=0&pets=0&photo_id=1811556179&source_impression_id=p3_1741363949_P3y6lCJkzi9vqHFk&previous_page_section_name=1000","frogs place at Hwange National Park","","24976705","lovely bedroom to use, quiet house in the boundary of a national park. 2 minutes away from the park, the house is fenced, u can hear elephants and buffalos passing by or lions roaringThe space3 bedroom, Loung , kitchen, 1 shower and toilet.Guest accessvery quiet place","5.0","5.0","4.8","4.9","5.0",5,"4.4","5.0",12,"$40","$20","$34","$254",-19.1241,26.5926
"https://www.airbnb.com/rooms/13816247?search_mode=regular_search&adults=1&category_tag=Tag%3A677&check_in=2025-03-12&check_out=2025-03-17&children=0&infants=0&pets=0&photo_id=1613756718&source_impression_id=p3_1741363949_P3XqEe4GuJ8uJD91&previous_page_section_name=1000","The lounge","Victoria Falls, Matabeleland North, Zimbabwe","13816247","The famous Victoria Falls is only 7 mins drive from this cosy apartment set in a wonderfully tranquil suburb.An ideal spot for those requiring a peaceful and relaxing holiday. We are on the Zimbabwean side.","4.76","4.8","4.8","4.9","4.9",4.76,"4.6","4.8",242,"$99, originally $126","","$78","$573",-17.92977,25.81856
"https://www.airbnb.com/rooms/1360393702020000483?search_mode=regular_search&adults=1&category_tag=Tag%3A5635&check_in=2025-06-01&check_out=2025-06-06&children=0&infants=0&pets=0&photo_id=2092758355&source_impression_id=p3_1741363949_P3RLeJaWSkP9yzG5&previous_page_section_name=1000","Reliable power and water","Gweru, Midlands Province, Zimbabwe","1360393702020000483","Relax with the whole family at this peaceful place to stay.","New","","","","","","","","","$24, originally $30","","$19","$139",-19.506747460343977,29.84874033005125
"https://www.airbnb.com/rooms/1370338590247974778?search_mode=regular_search&adults=1&category_tag=Tag%3A5635&check_in=2025-03-07&check_out=2025-03-12&children=0&infants=0&pets=0&photo_id=2101716304&source_impression_id=p3_1741363949_P3rtHr3lN1hQ4KGI&previous_page_section_name=1000","Serenity Garden","Harare, Harare Province, Zimbabwe","1370338590247974778","Bring family friends to this great place with lots of room for fun, relax in the garden, in the pool have a bbq the space is ample for you to decide what you would like.","New","","","","","","","","","$61, originally $76","","$48","$352",-17.774671160155872,30.981398758595713
"https://www.airbnb.com/rooms/1332388236477548689?search_mode=regular_search&adults=1&category_tag=Tag%3A677&check_in=2025-03-24&check_out=2025-03-29&children=0&infants=0&pets=0&photo_id=2084739911&source_impression_id=p3_1741363949_P3G7JHWQySG1gHHK&previous_page_section_name=1000","Cosy 3 Beds Retreat  inches from Haka Game Park","Harare, Harare Province, Zimbabwe","1332388236477548689","Stylish 3 bedroom apartment OffersFurniture1King, 1 Queen, 2 SinglesCouch Dining setKitchenWashing MachineUtilitiesUnlimited WifiBorehole waterSolar Geyser5KVA Solar systemEntertainment Swimming PoolBarbecue AreaTV: Netflix & DSTVLarge Garden for eventsNearby sitesHaka Game Park (200m)Mbizi Game Park (3km)Queen of Harts (3km)AccessibilityCBD (12KM)Airport(20KM)Shopping Centre (3km)Rent a car on the house from our own wide range of vehicle from as little as USD35The spaceStylish 3 bedroom apartment for couples or familyGuest accessSwimming poolBarbecue areaLarge Garde for events","New","","","","","","","",2,"$50","","$39","$289",-17.817731983543524,31.14324282406102
"https://www.airbnb.com/rooms/635392291461846878?search_mode=regular_search&adults=1&category_tag=Tag%3A8102&check_in=2025-03-09&check_out=2025-03-14&children=0&infants=0&pets=0&photo_id=1932897983&source_impression_id=p3_1741363949_P3oe0YjRjKFHAFoP&previous_page_section_name=1000","Budget Room #1-  shared bathroom (Bed Only)","Bulawayo, Bulawayo Province, Zimbabwe","635392291461846878","Very comfortable and cozy room. Suitable for 1 person or 2 people. This room is upstairs, has a passage that leads to a shared balcony. The bathroom is shared with budget 2 room.Complimentary: 1. Coffee/tea in the room to enjoy2. Wifi3. Body wash, Lotion, Shampoo4. Bath Towels 5. Smart TV Access to: (Spaces shared with other Guests)1. Equipped Kitchen (micro weave, fridge, gas stove, utensils, pot)2. Balcony, veranda, Garden and swimming pool not functionalThe spaceThis is a double story house that consists of 6 bedrooms, 5.5 bathrooms. 4 bedrooms are en-suite,2 bedrooms share one bathroom which has a full shower, basin,toilet and bathtub with hand shower. The house also has 2 living areas one downstairs Victorian style and another upstairs modern outdoor style with a balcony overlooking the gate and drive way. There is a fully equipped kitchen too. And a lovely dining area. Outside is a huge garden, (Swimming pool under renovations- pool not functioning at the moment)","5.0","4.9","4.8","4.8","4.9",5,"4.9","5.0",8,"$35","","","$175",-20.1816,28.6101
"https://www.airbnb.com/rooms/22632635?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-08&check_out=2025-03-13&children=0&infants=0&pets=0&photo_id=1742545118&source_impression_id=p3_1741363950_P3u5WSZjlBK6cx0e&previous_page_section_name=1000","Kanyi bedroom suite","","22632635","Our bedroom suite has its own separate bathroom. The suite has its own entrance as well as a kettle to make some hot beverages. A shared kitchen is also at your disposal should you fancy making a meal. The room is comfortable and simple. The area is quiet and serene. Just outside there are vast gardens where you can relax or work. We live 5 minutes from the airport and 10 minutes from the centre. We are also opposite a golf course and we have clubs available should you want to play. See you soonThe spaceYou can use the shared kitchen as well as our vast gardens. Feel free to relax and enjoy the sceneryGuest accessThe kitchenDuring your stayWe are happy to socialize but understand that often with traveling one simply wants to rest so feel free to share tea with us should you want to do so.Other things to noteLet us know if you need any assistance","4.94","4.9","4.9","4.9","4.9",4.94,"4.9","4.9",51,"$30","$5","$24","$179",-17.87798,31.07763
"https://www.airbnb.com/rooms/787639202879289445?search_mode=regular_search&adults=1&check_in=2025-03-20&check_out=2025-03-25&children=0&infants=0&pets=0&source_impression_id=p3_1741363950_P3xcg1rPPTQSEWX2&previous_page_section_name=1000","Westgate near American Embassy","Harare, Mashonaland West Province, Zimbabwe","787639202879289445","Unlimited WIFI, Hybrid Solar power supply system, 150 litre Solar Gyser for hot water supply. 2km from Westgate Shopping Mall . Food access is a stone throw away.","4.8","4.8","4.8","4.8","4.9",4.8,"4.7","4.8",199,"$42","","$33","$244",-17.7667,30.9642
"https://www.airbnb.com/rooms/1321523406845617319?search_mode=regular_search&adults=1&category_tag=Tag%3A8525&check_in=2025-03-16&check_out=2025-03-21&children=0&infants=0&pets=0&photo_id=2072137369&source_impression_id=p3_1741363950_P3DqBl-PGkH0s43n&previous_page_section_name=1000","Reign’s hidden gem","Harare, Harare Province, Zimbabwe","1321523406845617319","A small hidden gem in the heart of Chadcombe Harare close to airport & cbd equipped with a 5000ltr tank , solar power modern kitchen WiFi smart tv braai area pvt parking etc.. very quiet neighborhood Make some memories at this unique and family-friendly place.","New","","","","","","","",1,"$35","","$27","$202",-17.854,31.104
"https://www.airbnb.com/rooms/857837450395301434?search_mode=regular_search&adults=1&category_tag=Tag%3A4104&check_in=2025-04-06&check_out=2025-04-11&children=0&infants=0&pets=0&photo_id=1943010430&source_impression_id=p3_1741363950_P3PUIJEyx9MgVUZq&previous_page_section_name=1000","Nyanga home with scenic view","Nyanga, Manicaland Province, Zimbabwe","857837450395301434","Take it easy at this unique and tranquil getaway. Situated on the beautiful 380-acre Derry Residential Estate, with sweeping views of Mount Inyangani, and Nyanga National Park. This is one of the most magical and quiet spots in Zimbabwe. 10 minutes to Froggy Farm, Montclair Casino, 15 minutes to Claremont Golf Club, 20 minutes to Nyanga National Park, 20 minutes to Nyangombe Falls, 40 minutes to Troutbeck, 40 minutes to Mtarazi Falls Skywalk and Zipline.The spaceMAIN HOUSE SLEEPS UP TO 6 PEOPLEGwara House is a beautiful appointed and fully equipped stone cottage complete with a thatched roof and wood accents. It is surrounded by lush garden and boasts 360 degree scenic views of Nyanga particularly from the upstairs loft.- 2 downstairs bed rooms each with 2 single beds that can be converted to double beds upon request- Downstairs bathroom with joint bath, shower - 1 upstairs Master loft with double bed and ensuite bathroom- En-suite bathroom with joint bath, shower- Bedding, towels provided - Open plan kitchen- Open living room- Six seater dining room with patio access - Fully fitted kitchen with electric gas stove and full fridge, microwave, electric kettle and toaster - Lots of board games * Please bring extra blankets in winter months*Guest accessYou will have access to the entire cottage","4.79","4.8","4.7","4.6","4.6",4.79,"4.9","4.8",28,"$90","","$71","$521",-18.22193,32.74836
"https://www.airbnb.com/rooms/23620906?search_mode=regular_search&adults=1&category_tag=Tag%3A8144&check_in=2025-03-08&check_out=2025-03-13&children=0&infants=0&pets=0&photo_id=1392799337&source_impression_id=p3_1741363950_P350GQ-OyPGm_tiV&previous_page_section_name=1000","Lodge 10, Wild Heritage, Charara,Kariba","","23620906","A double storey self catering house with 4 air-conditioned bedrooms and private swimming pool at Wild Heritage. Sleeps a maximum of 8 adults and 4 children under 12 on stretchers or mattresses. House comes with a caretaker to cook and clean for you during your stay.Set on the sunset side of the peninsula, you can expect amazing sunsets from the balcony deck whilst watching the local animals and birdlife with a cold beverage at sundowner time.The spaceLocated in a national parks area on the shores of Lake Kariba. Fantastic views of the floodplain and wildlife in front of the house.Guest accessGuests have complete and private use of the newly refurbished house. 4 air conditioned bedrooms, 2 bathrooms, kitchen, bar/serving area, lounge, upstairs deck and downstairs verandah and swimming pool.Other things to noteThe house is set up for 8 Adults with a couple of mattresses available for small children.The caretaker hours are generally from 7am to 12pm and 4pm to 7.30pm, please try and avoid keeping him at the house for long hours.There is no WIFI, TV or Music system at the house as it is within a national parks wildlife area.The lake levels rise and fall, generally the house has a view over a floodplain that has wildlife. When levels are high that water can come right up to the edge of the garden.","4.87","4.7","4.8","4.8","4.9",4.87,"4.8","4.7",38,"$150","","$118","$868",-16.56093,28.93327
"https://www.airbnb.com/rooms/1344260519256820830?search_mode=regular_search&adults=1&check_in=2025-03-09&check_out=2025-03-14&children=0&infants=0&pets=0&source_impression_id=p3_1741363950_P3yZrScoGi5rSTiP&previous_page_section_name=1000","Tynwald Manor","Harare, Harare Province, Zimbabwe","1344260519256820830","Welcome to a peaceful retreat designed for families. • Reliable Backup Systems: Enjoy uninterrupted living with solar backup power supply & a water tank ensuring consistent access to water. • Family-Friendly Environment. • Prime Location: Only 2km from the Kuwadzana Roundabout. • Secure Premises: Your safety is our priority.Whether you’re planning to create cherished moments with family or simply enjoy a comfortable living space this property is perfect for you.","New","","","","","","","",2,"$45","","$35","$261",-17.80898,30.94521
"https://www.airbnb.com/rooms/46940396?search_mode=regular_search&adults=1&category_tag=Tag%3A8525&check_in=2025-03-17&check_out=2025-03-22&children=0&infants=0&pets=0&photo_id=1120853076&source_impression_id=p3_1741363950_P3NU9Nznkns0zL_V&previous_page_section_name=1000","The Sunflower  - Neat, Private ,Secure, Affordable","","46940396","A welcoming self-contained guest wing in a lovely home located on a quiet close. No TV. Have Wifi. Small Kitchenette. Made up of two spacious bedrooms each with a double bed. A full modern bathroom with shower and bathtub is available for the exclusive use of our guests. The property has backup water tank, and backup solar lighting, and is secured by an electric fence and electric gate. Parking is available on the property.The spaceWe have 2 very spacious bedrooms. One bedroom has a desk for those who want to work or write for fun.Guest accessOur guests have use of the garden and garden seating. They have their own entrance to the apartment. Guests have a remote for gate control.","4.85","4.9","4.8","5.0","5.0",4.85,"4.8","4.9",80,"$35","","","",-17.7829,30.9986
"https://www.airbnb.com/rooms/1063930509889305824?search_mode=regular_search&adults=1&category_tag=Tag%3A4104&check_in=2025-03-07&check_out=2025-03-12&children=0&infants=0&pets=0&photo_id=1815596967&source_impression_id=p3_1741363950_P3FFZnVovYHwR5p5&previous_page_section_name=1000","Kayse Rustic Vumba Holiday Home","Bvumba Mountains, Manicaland Province, Zimbabwe","1063930509889305824","Kayse Rustic Vumba House: A Tranquil Retreat for Adventure and RelaxationThe spaceKayse Rustic Vumba House is a serene and inviting destination, ideal for creating lasting memories with those you cherish. Whether you're after a thrilling adventure or just a quiet escape, this peaceful retreat has something for everyone.Take a leisurely scenic ride, embark on a hike, or visit nearby waterfalls to fully experience the natural beauty surrounding you. It’s also the perfect location for a wedding, honeymoon, or a romantic getaway, where you can embrace the tranquil atmosphere away from everyday life.The property features a charming 3-bedroom house and a cozy 1-bedroom self-contained cottage, both included in the pricing, ensuring a comfortable stay for you and your loved ones. With WiFi to stay connected and a refreshing swimming pool to unwind, your experience will be as relaxing as it is exciting.Whether you're lounging by the pool, exploring the stunning outdoors, or simply enjoying the warm comforts of the house and cottage, this retreat offers the perfect blend of relaxation and adventure. Remember to note down the address and check-in details when booking to ensure a smooth arrival. We look forward to welcoming you to this beautiful mountainous haven!Other things to noteWe are in a beautiful mountainous area... it will be good to take note of the address and check in details upon booking.","4.54","4.5","4.6","4.6","4.6",4.54,"4.8","4.7",26,"$85, originally $100","$10","$68","$503",-19.07571,32.75195
"https://www.airbnb.com/rooms/1038370515337611777?search_mode=regular_search&adults=1&category_tag=Tag%3A4104&check_in=2025-03-07&check_out=2025-03-12&children=0&infants=0&pets=0&photo_id=1793702713&source_impression_id=p3_1741363950_P3uEv7mENuwutAgl&previous_page_section_name=1000","Nzou(Elephant) Chalet @
Nyadire River Resort","Nyadire, Mashonaland East Province, Zimbabwe","1038370515337611777","This tranquil rural haven offers a tranquil setting by the Nyadire river, where you will experience the real ‘kumusha’( rural home) comfort. Each grass thatched chalet have a view of the river, & you wake up to the call of the fish eagle, right outside your window. Our domestic animals - goats, rabbits, Guinea pigs, chickens and even ducks, complete the setting of rural serenity - home away from home - it’s where the sunsets awaken the soul!They call it rural. We call it home!The spaceOur property has 4 sets of chalets, each set is back to back which allows for guests to be in close proximity to each other. Each chalet has one large room with 2 double/queen sized beds, and interior shower & toilet.Shared spaced include the gazebo overlooking the River, patio outside the bar, and the kitchen equipped with basic appliances, crockery, cutlery, glassware, cooking utensils as well as a fridge and deep freezer. Please note these are shared spaces.When booking for example for 3 couples, please make seperate bookings by choosing chalets from the different listings. All the chalet are situated on the same property.Guest accessOur guests have access to the camp and surrounding community. Our neighbours are friendly and welcoming. Apart from your chalet, you have access to the gazebo, the bar and shared camp kitchen. Our staff ensure these areas are neat and tidy at all times.Other things to noteOur establishment is best suited for small groups, travelling together, or sociable guests happy to share kitchen space with other guests.Our staff ensure this space is kept clean at all times.While we offer self catering, requests for basic breakfast or traditional meals will be accommodated for a small fee.Mutoko is generally a very warm area, so showers in the chalets are cool, but a 20l bucket of piping hot water is always available - please leave your request with our housekeeper.We are all available to make your stay as comfortable as we can without hovering or encroaching on your privacy. PLEASE feel most welcome to let us know if there is anything else we can do, to make your visit with us memorable!","","","","","","","","",1,"$45","$5","$36","$266",-17.4044,32.0576
"https://www.airbnb.com/rooms/42738041?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-08&check_out=2025-03-13&children=0&infants=0&pets=0&photo_id=1531663161&source_impression_id=p3_1741363950_P33sCeWEGeCCSyNr&previous_page_section_name=1000","Travellers Guest House: 1 Room booking","","42738041","A SELF CATERING clean Home away from home. Lovely and cosy, great for family and business stays. *Car rental and driver available*The spaceA 6 minute drive to the city, great private space. The guest wing is attached to the main house but has it’s own separate entrance, bathroom and lounge and furnished kitchen. We also have a bbq stand if you wish to use one. ***We apologize that the washing machine and dryer do nor work due to some technical challengesLove to bbq/braai? Free braai stand and firewood provided. Mini bar also available for alcoholic and non alcholic drinks. (Menu provided at check in)Guest accessThis is a one bedroom at the guest wing with own entrance and a detached bathroom. It accommodates a maximum of two people.During your stayGuests will enjoy their privacy and there will be someone to assist them if they need help. There is a shared entrance to the guest house but seperate entrance to the wingOther things to noteThere us back up power, hot water, wifi, basic cable tv, rapid response alarm system, overhead projector (for business guests). Fully furnished kitchen and basic cleaning services. Laundry cleaning services available for a small fee. We charge a $3 fee for breakfast per person.","4.56","4.8","4.5","4.5","4.6",4.56,"4.7","4.3",18,"$30, originally $35","","$24","$174",-20.05004,30.83
